0;1;Albacete;Alicante/Alacant;Almería;Araba/Álava;Asturias;Badajoz;Balears, Illes;Barcelona;Bizkaia;Burgos;Cantabria;Castellón/Castelló;Ceuta;Ciudad Real;Coruña, A;Cuenca;Cáceres;Cádiz;Córdoba;Gipuzkoa;Girona;Granada;Guadalajara;Huelva;Huesca;Jaén;León;Lleida;Lugo;Madrid;Melilla;Murcia;Málaga;Navarra;Ourense;Palencia;Palmas, Las;Pontevedra;Rioja, La;Salamanca;Santa Cruz de Tenerife;Segovia;Sevilla;Soria;Tarragona;Teruel;Toledo;Valencia/València;Valladolid;Zamora;Zaragoza;Ávila
27;Cantabria;302.0;1519.0;230.0;1158.0;10313.0;169.0;1762.0;1357.0;26099.0;5094.0;277913.0;229.0;;207.0;1551.0;51.0;695.0;1650.0;33.0;2232.0;324.0;624.0;296.0;354.0;422.0;135.0;2984.0;117.0;772.0;4821.0;;373.0;1266.0;1224.0;364.0;6203.0;255.0;1300.0;1088.0;1075.0;324.0;494.0;329.0;413.0;683.0;128.0;343.0;657.0;1622.0;1025.0;565.0;367.0
27;Castellón/Castelló;986.0;2942.0;261.0;124.0;423.0;230.0;1219.0;2786.0;292.0;279.0;389.0;262883.0;;275.0;186.0;1306.0;321.0;498.0;118.0;509.0;1305.0;165.0;410.0;119.0;686.0;531.0;469.0;800.0;15.0;2210.0;;601.0;274.0;690.0;142.0;34.0;63.0;515.0;423.0;227.0;93.0;85.0;294.0;179.0;1976.0;5306.0;350.0;26691.0;295.0;75.0;1137.0;63.0
27;Ceuta;;199.0;701.0;;161.0;163.0;246.0;123.0;32.0;;45.0;15.0;;;132.0;19.0;343.0;20680.0;316.0;;;1266.0;;412.0;;232.0;158.0;;;632.0;64.0;501.0;7910.0;;467.0;51.0;240.0;189.0;;47.0;65.0;16.0;1008.0;;27.0;;108.0;143.0;15.0;;110.0;
27;Ciudad Real;8177.0;6755.0;1325.0;89.0;1368.0;1036.0;768.0;1078.0;343.0;377.0;988.0;779.0;36.0;114689.0;331.0;4329.0;548.0;2950.0;1666.0;284.0;288.0;1405.0;1147.0;686.0;255.0;2110.0;398.0;178.0;212.0;11922.0;;1339.0;4768.0;221.0;167.0;122.0;68.0;305.0;175.0;298.0;200.0;423.0;823.0;50.0;379.0;110.0;12907.0;3879.0;267.0;256.0;468.0;461.0
27;Coruña, A;57.0;1558.0;426.0;150.0;6650.0;186.0;2493.0;2591.0;1191.0;607.0;1560.0;170.0;;179.0;710330.0;233.0;399.0;2450.0;42.0;631.0;488.0;386.0;256.0;518.0;252.0;131.0;5132.0;67.0;23384.0;7697.0;;604.0;897.0;528.0;11652.0;305.0;611.0;76234.0;434.0;742.0;677.0;490.0;843.0;165.0;319.0;57.0;305.0;1036.0;1078.0;1204.0;457.0;313.0
27;Cuenca;964.0;2223.0;239.0;;414.0;34.0;279.0;557.0;79.0;99.0;311.0;859.0;40.0;583.0;60.0;48445.0;118.0;176.0;;41.0;52.0;252.0;886.0;172.0;84.0;130.0;123.0;;;3093.0;;262.0;203.0;99.0;28.0;;37.0;166.0;70.0;71.0;55.0;104.0;99.0;116.0;64.0;163.0;904.0;3591.0;77.0;62.0;175.0;81.0
27;Cáceres;118.0;601.0;396.0;126.0;1165.0;11159.0;416.0;516.0;209.0;263.0;820.0;133.0;54.0;153.0;443.0;231.0;93413.0;4486.0;318.0;375.0;139.0;516.0;195.0;4987.0;156.0;91.0;467.0;28.0;213.0;3592.0;;260.0;1418.0;281.0;166.0;193.0;248.0;727.0;87.0;3702.0;185.0;264.0;1447.0;28.0;173.0;127.0;1647.0;426.0;599.0;899.0;268.0;1476.0
27;Cádiz;179.0;1655.0;3198.0;353.0;1613.0;3710.0;2553.0;3176.0;525.0;463.0;2037.0;187.0;3632.0;974.0;1608.0;193.0;1832.0;549136.0;3042.0;1007.0;415.0;5017.0;518.0;26142.0;259.0;2960.0;814.0;18.0;227.0;11869.0;112.0;1581.0;34698.0;697.0;185.0;301.0;1610.0;1212.0;190.0;1327.0;465.0;378.0;33700.0;288.0;724.0;136.0;1523.0;1485.0;551.0;502.0;843.0;228.0
27;Córdoba;408.0;863.0;2824.0;94.0;1532.0;1915.0;787.0;1229.0;386.0;210.0;752.0;484.0;24.0;1894.0;714.0;519.0;1422.0;14629.0;90710.0;289.0;491.0;5897.0;472.0;8057.0;466.0;7565.0;260.0;68.0;180.0;4630.0;23.0;755.0;48150.0;839.0;99.0;78.0;336.0;444.0;79.0;276.0;559.0;208.0;17645.0;355.0;563.0;20.0;1175.0;1642.0;238.0;99.0;372.0;432.0
27;Gipuzkoa;17.0;3161.0;543.0;4302.0;2861.0;366.0;1945.0;2446.0;9661.0;3343.0;5029.0;995.0;;198.0;1580.0;134.0;1306.0;2297.0;188.0;235618.0;1562.0;532.0;322.0;556.0;5127.0;138.0;870.0;886.0;383.0;4425.0;;336.0;1729.0;28821.0;314.0;1118.0;448.0;1561.0;7331.0;2233.0;278.0;680.0;459.0;905.0;2137.0;297.0;338.0;1055.0;1230.0;721.0;1838.0;357.0
27;Girona;73.0;528.0;227.0;60.0;407.0;157.0;2098.0;73935.0;204.0;126.0;314.0;480.0;;;399.0;50.0;33.0;209.0;33.0;331.0;414791.0;439.0;52.0;68.0;945.0;241.0;374.0;2744.0;289.0;945.0;;467.0;386.0;430.0;72.0;;89.0;333.0;177.0;253.0;437.0;20.0;177.0;117.0;3063.0;268.0;110.0;790.0;43.0;53.0;529.0;40.0
27;Granada;190.0;1761.0;14194.0;155.0;723.0;517.0;1496.0;1261.0;300.0;346.0;765.0;140.0;562.0;1268.0;636.0;352.0;371.0;6507.0;2333.0;461.0;464.0;295739.0;535.0;1870.0;409.0;10175.0;364.0;146.0;443.0;4531.0;312.0;2721.0;23809.0;245.0;108.0;103.0;1098.0;510.0;247.0;157.0;771.0;213.0;3267.0;120.0;408.0;80.0;874.0;843.0;162.0;161.0;290.0;172.0
27;Guadalajara;394.0;3178.0;723.0;102.0;1654.0;438.0;433.0;924.0;233.0;583.0;1779.0;1574.0;;753.0;847.0;2488.0;797.0;1157.0;232.0;400.0;281.0;632.0;103587.0;335.0;551.0;425.0;763.0;113.0;195.0;45882.0;;738.0;1072.0;238.0;201.0;142.0;131.0;647.0;256.0;466.0;74.0;1160.0;259.0;922.0;378.0;342.0;1836.0;2478.0;395.0;299.0;1030.0;889.0
27;Huelva;26.0;344.0;329.0;42.0;321.0;570.0;26.0;139.0;89.0;35.0;335.0;60.0;31.0;66.0;89.0;;196.0;1872.0;617.0;81.0;82.0;369.0;126.0;116245.0;96.0;324.0;38.0;59.0;;1032.0;;92.0;1170.0;51.0;186.0;43.0;241.0;127.0;;156.0;130.0;71.0;7157.0;;96.0;41.0;161.0;154.0;37.0;57.0;61.0;41.0
27;Huesca;;404.0;51.0;61.0;424.0;34.0;318.0;1157.0;208.0;155.0;538.0;629.0;;88.0;317.0;63.0;37.0;268.0;36.0;422.0;407.0;68.0;97.0;58.0;55238.0;39.0;94.0;666.0;62.0;465.0;;162.0;227.0;598.0;28.0;;;86.0;252.0;16.0;51.0;18.0;;158.0;3631.0;518.0;65.0;513.0;19.0;54.0;8335.0;
27;Jaén;609.0;624.0;8662.0;52.0;335.0;414.0;307.0;844.0;131.0;91.0;225.0;192.0;135.0;1263.0;290.0;200.0;71.0;2755.0;5421.0;212.0;105.0;15817.0;197.0;1249.0;97.0;113760.0;190.0;19.0;93.0;4164.0;;1215.0;13371.0;167.0;36.0;;186.0;257.0;121.0;127.0;62.0;76.0;2453.0;;76.0;18.0;1119.0;762.0;42.0;126.0;225.0;42.0
27;León;119.0;1728.0;374.0;612.0;18771.0;389.0;746.0;806.0;930.0;1693.0;4025.0;457.0;;154.0;6011.0;208.0;421.0;2255.0;50.0;1148.0;860.0;173.0;104.0;579.0;313.0;268.0;273514.0;98.0;2828.0;5281.0;;771.0;869.0;509.0;3677.0;2815.0;445.0;7118.0;640.0;2046.0;310.0;881.0;445.0;524.0;208.0;67.0;444.0;1473.0;3563.0;4908.0;341.0;773.0
27;Lleida;;219.0;100.0;51.0;491.0;91.0;1124.0;9912.0;163.0;277.0;292.0;737.0;;43.0;200.0;24.0;118.0;249.0;67.0;138.0;2917.0;75.0;184.0;62.0;8809.0;23.0;224.0;79344.0;18.0;602.0;;124.0;253.0;319.0;51.0;77.0;109.0;116.0;134.0;133.0;94.0;233.0;125.0;209.0;16258.0;367.0;102.0;419.0;74.0;60.0;1850.0;41.0
27;Lugo;;182.0;;70.0;2706.0;29.0;225.0;307.0;177.0;302.0;597.0;28.0;;;20272.0;48.0;94.0;292.0;;94.0;84.0;141.0;59.0;82.0;70.0;;1540.0;49.0;73453.0;1097.0;;125.0;246.0;61.0;2244.0;125.0;245.0;9351.0;167.0;191.0;117.0;139.0;66.0;;29.0;24.0;87.0;103.0;336.0;269.0;125.0;83.0
27;Madrid;22607.0;232258.0;52720.0;6875.0;109633.0;42519.0;58778.0;42321.0;28475.0;54983.0;115433.0;53283.0;720.0;60516.0;56166.0;100892.0;86908.0;96146.0;17481.0;28700.0;16956.0;34564.0;217265.0;30135.0;19324.0;29487.0;54642.0;5350.0;19379.0;3554638.0;372.0;68807.0;98333.0;19037.0;16503.0;19444.0;19187.0;61400.0;14320.0;54907.0;17661.0;203779.0;23480.0;33469.0;17574.0;5780.0;353078.0;142974.0;36739.0;38692.0;24460.0;197437.0
27;Melilla;21.0;249.0;1851.0;;113.0;85.0;401.0;63.0;45.0;68.0;61.0;;52.0;187.0;538.0;;104.0;1297.0;155.0;;55.0;1512.0;74.0;108.0;99.0;109.0;147.0;;57.0;1000.0;;244.0;7823.0;;23.0;16.0;120.0;99.0;43.0;51.0;22.0;52.0;470.0;73.0;16.0;34.0;118.0;137.0;;106.0;52.0;76.0
27;Murcia;15381.0;118364.0;33339.0;133.0;1945.0;672.0;3590.0;4623.0;573.0;753.0;1695.0;1700.0;19.0;1301.0;1827.0;2486.0;924.0;3637.0;675.0;603.0;2298.0;10306.0;806.0;738.0;1206.0;3597.0;873.0;472.0;265.0;14004.0;87.0;658310.0;3714.0;1895.0;488.0;241.0;580.0;810.0;497.0;684.0;299.0;746.0;1794.0;591.0;1426.0;487.0;2483.0;10081.0;554.0;365.0;1286.0;498.0
27;Málaga;258.0;3221.0;10659.0;482.0;3898.0;2421.0;5024.0;4758.0;2159.0;1274.0;2786.0;462.0;1248.0;1853.0;1999.0;1113.0;1476.0;53387.0;12348.0;1458.0;1315.0;31717.0;615.0;7313.0;481.0;9432.0;1267.0;427.0;716.0;19382.0;1111.0;2859.0;805351.0;1000.0;393.0;441.0;1323.0;2151.0;566.0;1204.0;1402.0;844.0;13058.0;267.0;1155.0;223.0;2731.0;2422.0;669.0;504.0;607.0;1489.0
27;Navarra;160.0;4494.0;1621.0;2671.0;5303.0;472.0;2245.0;3358.0;5376.0;2222.0;10188.0;5532.0;;111.0;2097.0;122.0;780.0;3524.0;366.0;20160.0;3232.0;1107.0;371.0;1015.0;7894.0;678.0;1397.0;999.0;478.0;4875.0;;470.0;2550.0;211327.0;367.0;792.0;661.0;2446.0;8440.0;901.0;380.0;421.0;648.0;3393.0;14069.0;755.0;455.0;2537.0;641.0;1010.0;11541.0;500.0
27;Ourense;;131.0;101.0;82.0;678.0;38.0;145.0;287.0;30.0;99.0;347.0;94.0;;81.0;7885.0;56.0;99.0;216.0;80.0;109.0;56.0;52.0;45.0;110.0;;187.0;530.0;262.0;6882.0;1339.0;;76.0;106.0;23.0;143804.0;73.0;71.0;27936.0;95.0;154.0;19.0;144.0;130.0;112.0;44.0;;133.0;82.0;229.0;449.0;90.0;23.0
27;Palencia;30.0;868.0;93.0;133.0;1859.0;224.0;156.0;268.0;346.0;2981.0;8771.0;733.0;;90.0;278.0;66.0;530.0;781.0;;482.0;34.0;102.0;85.0;349.0;179.0;128.0;1916.0;23.0;133.0;2083.0;15.0;77.0;494.0;268.0;177.0;65359.0;59.0;774.0;253.0;748.0;26.0;877.0;325.0;250.0;71.0;40.0;125.0;365.0;10027.0;976.0;116.0;392.0
27;Palmas, Las;90.0;746.0;222.0;84.0;1283.0;323.0;1562.0;2323.0;586.0;259.0;762.0;147.0;;148.0;1605.0;153.0;312.0;1710.0;229.0;378.0;362.0;727.0;113.0;1111.0;251.0;274.0;549.0;90.0;195.0;5632.0;;541.0;1576.0;360.0;353.0;116.0;879044.0;1651.0;144.0;210.0;27284.0;186.0;1362.0;133.0;363.0;40.0;313.0;1245.0;177.0;86.0;403.0;265.0
27;Pontevedra;43.0;755.0;186.0;132.0;2842.0;244.0;1015.0;1035.0;627.0;384.0;881.0;55.0;;102.0;42039.0;45.0;208.0;1132.0;120.0;509.0;194.0;196.0;130.0;408.0;124.0;49.0;1885.0;105.0;6223.0;4172.0;;369.0;606.0;186.0;20128.0;272.0;267.0;451913.0;241.0;571.0;658.0;458.0;286.0;69.0;500.0;;252.0;535.0;756.0;1470.0;231.0;163.0
27;Rioja, La;39.0;1465.0;230.0;15016.0;1959.0;119.0;954.0;1272.0;3199.0;3800.0;7889.0;1249.0;;27.0;589.0;95.0;474.0;1407.0;44.0;3026.0;378.0;68.0;325.0;252.0;955.0;26.0;689.0;276.0;154.0;2205.0;;254.0;858.0;16230.0;278.0;435.0;167.0;518.0;109496.0;401.0;177.0;208.0;196.0;2201.0;3041.0;202.0;216.0;1009.0;710.0;436.0;2319.0;220.0
27;Salamanca;150.0;1774.0;313.0;226.0;3042.0;958.0;644.0;678.0;830.0;1259.0;3328.0;442.0;;219.0;1515.0;185.0;4860.0;2423.0;62.0;585.0;331.0;299.0;173.0;955.0;275.0;128.0;2210.0;78.0;455.0;5229.0;;516.0;1040.0;612.0;355.0;948.0;752.0;2315.0;484.0;191916.0;999.0;1376.0;736.0;322.0;433.0;71.0;564.0;897.0;4725.0;9155.0;225.0;5353.0
27;Santa Cruz de Tenerife;82.0;1175.0;352.0;217.0;2068.0;222.0;1444.0;2419.0;777.0;233.0;1242.0;76.0;21.0;147.0;1446.0;83.0;229.0;973.0;263.0;589.0;696.0;530.0;85.0;669.0;147.0;203.0;682.0;28.0;311.0;4886.0;;374.0;1664.0;427.0;403.0;157.0;24925.0;1896.0;76.0;224.0;924347.0;131.0;741.0;48.0;328.0;96.0;278.0;1095.0;196.0;97.0;373.0;317.0
27;Segovia;57.0;1454.0;274.0;43.0;724.0;106.0;163.0;308.0;190.0;398.0;1278.0;317.0;;96.0;455.0;104.0;268.0;551.0;34.0;153.0;116.0;164.0;203.0;237.0;207.0;58.0;415.0;120.0;93.0;6813.0;;236.0;462.0;69.0;86.0;261.0;75.0;372.0;49.0;476.0;75.0;74182.0;125.0;237.0;129.0;16.0;333.0;647.0;1737.0;396.0;143.0;1124.0
27;Sevilla;532.0;2088.0;6410.0;276.0;3721.0;14949.0;3720.0;4661.0;1174.0;980.0;2752.0;654.0;485.0;1878.0;2143.0;731.0;4336.0;184642.0;17154.0;1701.0;1200.0;9482.0;616.0;149879.0;503.0;6720.0;910.0;355.0;676.0;10134.0;152.0;1896.0;39537.0;1001.0;750.0;363.0;3345.0;2505.0;262.0;2004.0;1601.0;466.0;576553.0;276.0;788.0;170.0;2710.0;2885.0;616.0;912.0;977.0;723.0
27;Soria;;472.0;51.0;182.0;293.0;16.0;187.0;490.0;228.0;1332.0;526.0;487.0;;71.0;147.0;53.0;101.0;165.0;42.0;305.0;112.0;59.0;680.0;104.0;129.0;34.0;341.0;62.0;24.0;1557.0;;43.0;167.0;673.0;18.0;202.0;26.0;143.0;945.0;116.0;72.0;320.0;52.0;43426.0;316.0;145.0;126.0;375.0;439.0;159.0;1795.0;61.0
27;Tarragona;136.0;1062.0;562.0;179.0;922.0;182.0;1549.0;43450.0;555.0;436.0;804.0;5131.0;;243.0;654.0;183.0;175.0;520.0;267.0;563.0;6676.0;440.0;189.0;302.0;3126.0;505.0;570.0;9558.0;329.0;1505.0;;495.0;405.0;1095.0;173.0;101.0;148.0;467.0;408.0;190.0;215.0;84.0;115.0;327.0;374535.0;2602.0;224.0;2475.0;92.0;115.0;2153.0;196.0
27;Teruel;54.0;769.0;77.0;24.0;167.0;31.0;268.0;291.0;102.0;115.0;333.0;4092.0;;46.0;42.0;425.0;107.0;45.0;18.0;92.0;86.0;24.0;695.0;16.0;1301.0;69.0;16.0;129.0;24.0;345.0;;158.0;61.0;207.0;;32.0;;83.0;103.0;;;21.0;47.0;142.0;559.0;20027.0;37.0;5334.0;46.0;;3045.0;
27;Toledo;1219.0;5348.0;997.0;136.0;2206.0;1812.0;916.0;335.0;293.0;377.0;1154.0;775.0;;3420.0;1270.0;1762.0;5920.0;2543.0;398.0;271.0;125.0;858.0;812.0;814.0;501.0;658.0;555.0;17.0;312.0;21003.0;;1307.0;2020.0;192.0;254.0;217.0;285.0;660.0;123.0;858.0;88.0;656.0;748.0;165.0;141.0;41.0;122773.0;2358.0;475.0;448.0;334.0;9002.0
27;Valencia/València;12128.0;98918.0;4221.0;796.0;4850.0;955.0;14052.0;10107.0;1704.0;1487.0;3563.0;83738.0;111.0;2258.0;2163.0;24831.0;1351.0;2283.0;697.0;2279.0;2925.0;2227.0;3057.0;451.0;4068.0;1853.0;1959.0;1721.0;836.0;17610.0;;8340.0;2249.0;3268.0;550.0;361.0;1412.0;1907.0;1152.0;733.0;1512.0;1164.0;1421.0;1093.0;4938.0;19586.0;2215.0;1187886.0;797.0;439.0;4350.0;797.0
27;Valladolid;153.0;3619.0;973.0;644.0;8247.0;854.0;839.0;1155.0;1191.0;7286.0;19753.0;766.0;15.0;201.0;2037.0;543.0;1556.0;3047.0;109.0;1364.0;628.0;470.0;577.0;1085.0;419.0;285.0;10960.0;98.0;741.0;8456.0;;892.0;1623.0;833.0;842.0;18712.0;392.0;3481.0;475.0;7662.0;185.0;10446.0;592.0;1406.0;682.0;76.0;836.0;1356.0;170555.0;12643.0;989.0;4180.0
27;Zamora;16.0;376.0;125.0;101.0;1425.0;98.0;92.0;222.0;186.0;342.0;913.0;74.0;;38.0;791.0;91.0;377.0;665.0;21.0;128.0;96.0;71.0;44.0;149.0;;43.0;1488.0;30.0;82.0;1782.0;;147.0;240.0;93.0;433.0;233.0;62.0;1070.0;47.0;4469.0;118.0;292.0;104.0;85.0;86.0;;112.0;243.0;3203.0;65189.0;113.0;299.0
27;Zaragoza;420.0;5534.0;1357.0;1246.0;5584.0;640.0;4191.0;10323.0;3195.0;2873.0;8846.0;25936.0;53.0;596.0;2202.0;1008.0;900.0;3596.0;941.0;5447.0;4027.0;1519.0;6058.0;1070.0;89940.0;388.0;2008.0;4132.0;530.0;9857.0;44.0;1371.0;3180.0;11017.0;475.0;901.0;894.0;2244.0;7658.0;877.0;656.0;877.0;1119.0;14421.0;57327.0;36004.0;926.0;10215.0;1053.0;1042.0;241027.0;566.0
27;Ávila;70.0;1450.0;179.0;82.0;1257.0;107.0;296.0;209.0;83.0;330.0;1120.0;331.0;;204.0;341.0;111.0;526.0;662.0;53.0;135.0;55.0;169.0;166.0;238.0;93.0;81.0;313.0;;196.0;6476.0;;319.0;812.0;93.0;93.0;252.0;57.0;401.0;100.0;2971.0;20.0;4003.0;109.0;169.0;66.0;16.0;694.0;450.0;1340.0;253.0;155.0;43447.0
28;Albacete;75404.0;19957.0;1707.0;73.0;670.0;196.0;881.0;1195.0;232.0;234.0;638.0;733.0;;2440.0;584.0;9029.0;224.0;1014.0;331.0;282.0;337.0;601.0;335.0;300.0;313.0;1519.0;525.0;69.0;91.0;4515.0;;11546.0;730.0;316.0;95.0;127.0;221.0;398.0;251.0;217.0;234.0;339.0;524.0;355.0;364.0;230.0;1838.0;8417.0;205.0;94.0;459.0;119.0
28;Alicante/Alacant;14300.0;767591.0;4973.0;890.0;5798.0;827.0;6882.0;6416.0;2266.0;1909.0;2844.0;3073.0;;2186.0;2320.0;4971.0;1228.0;1644.0;748.0;1632.0;2028.0;4562.0;1849.0;689.0;1615.0;2446.0;2920.0;466.0;910.0;26377.0;17.0;55053.0;3692.0;2359.0;2459.0;1151.0;454.0;2333.0;1252.0;1528.0;717.0;1859.0;1162.0;732.0;1776.0;1542.0;4064.0;41327.0;1480.0;738.0;1627.0;1294.0
28;Almería;369.0;2174.0;271155.0;79.0;1375.0;372.0;1026.0;2888.0;336.0;389.0;785.0;631.0;;814.0;324.0;130.0;219.0;2692.0;1016.0;562.0;1597.0;29592.0;388.0;1425.0;429.0;3477.0;348.0;808.0;72.0;4142.0;174.0;6552.0;7616.0;430.0;62.0;116.0;286.0;407.0;107.0;112.0;397.0;210.0;1935.0;146.0;780.0;117.0;775.0;1905.0;168.0;107.0;644.0;227.0
28;Araba/Álava;104.0;3513.0;636.0;84453.0;3376.0;394.0;1674.0;1123.0;21945.0;25590.0;19115.0;2010.0;;277.0;1547.0;193.0;2391.0;2112.0;118.0;19071.0;720.0;472.0;367.0;642.0;2269.0;375.0;3226.0;298.0;540.0;3301.0;;317.0;1744.0;8212.0;1574.0;2367.0;382.0;1996.0;15795.0;1816.0;315.0;865.0;343.0;1044.0;3043.0;499.0;375.0;1691.0;1034.0;2028.0;936.0;363.0
28;Asturias;340.0;5437.0;1286.0;847.0;803976.0;1075.0;5190.0;2043.0;2744.0;2431.0;12468.0;763.0;;416.0;7755.0;574.0;2343.0;7094.0;331.0;1570.0;579.0;839.0;371.0;1715.0;492.0;283.0;54023.0;272.0;7351.0;10000.0;;2196.0;2927.0;1183.0;2499.0;3521.0;1485.0;10471.0;822.0;4260.0;1013.0;1200.0;1179.0;381.0;926.0;332.0;949.0;1777.0;3604.0;6668.0;763.0;836.0
28;Badajoz;136.0;718.0;529.0;19.0;940.0;138264.0;634.0;717.0;313.0;344.0;1003.0;199.0;;881.0;559.0;178.0;25664.0;11106.0;1276.0;295.0;171.0;964.0;187.0;16304.0;240.0;463.0;585.0;69.0;219.0;4951.0;;504.0;3861.0;180.0;204.0;311.0;592.0;959.0;125.0;2433.0;420.0;303.0;6210.0;94.0;169.0;;1628.0;1223.0;629.0;288.0;404.0;860.0
28;Balears, Illes;444.0;2976.0;442.0;216.0;2640.0;327.0;822714.0;7087.0;812.0;611.0;1565.0;762.0;;338.0;2317.0;316.0;453.0;1331.0;581.0;520.0;1349.0;1769.0;198.0;296.0;745.0;549.0;752.0;502.0;882.0;6282.0;55.0;1453.0;2010.0;371.0;278.0;166.0;806.0;1211.0;183.0;405.0;901.0;145.0;1216.0;167.0;1126.0;142.0;534.0;4763.0;393.0;200.0;530.0;331.0
28;Barcelona;3598.0;15835.0;10040.0;2420.0;13292.0;5499.0;77391.0;3830544.0;7679.0;7725.0;13051.0;25928.0;147.0;3727.0;11713.0;7161.0;5898.0;8950.0;4401.0;9618.0;528469.0;11766.0;5671.0;3057.0;28870.0;4801.0;10705.0;100147.0;11320.0;24876.0;;8080.0;10918.0;9763.0;7807.0;3026.0;6531.0;9429.0;5648.0;4480.0;5441.0;2179.0;7642.0;8078.0;348421.0;16693.0;2640.0;21959.0;3045.0;4094.0;15907.0;1337.0
28;Bizkaia;152.0;9706.0;1565.0;24563.0;15356.0;1462.0;8932.0;4493.0;625276.0;59528.0;169398.0;3972.0;;630.0;7045.0;384.0;3730.0;7376.0;644.0;25292.0;2424.0;1358.0;493.0;1681.0;4379.0;365.0;9703.0;923.0;3311.0;8683.0;;1688.0;6425.0;9525.0;2930.0;11610.0;1668.0;5858.0;21610.0;7303.0;1089.0;2081.0;984.0;2144.0;4369.0;546.0;775.0;3107.0;4903.0;5671.0;2362.0;1159.0
28;Burgos;143.0;4479.0;779.0;15879.0;6936.0;307.0;1233.0;1241.0;4278.0;181245.0;27873.0;1879.0;;251.0;2137.0;425.0;675.0;2664.0;117.0;2677.0;437.0;757.0;391.0;880.0;618.0;146.0;3474.0;145.0;503.0;8157.0;;731.0;1783.0;1310.0;852.0;7952.0;394.0;2686.0;6289.0;2610.0;378.0;6921.0;407.0;3343.0;1789.0;148.0;688.0;1722.0;5185.0;1381.0;897.0;757.0
28;Cantabria;32.0;1493.0;410.0;1093.0;11795.0;220.0;1860.0;1246.0;25167.0;5317.0;292906.0;417.0;;281.0;1919.0;208.0;570.0;1419.0;62.0;2331.0;401.0;373.0;277.0;303.0;425.0;168.0;2743.0;105.0;545.0;4784.0;;345.0;1391.0;1070.0;736.0;5971.0;318.0;1825.0;1525.0;1026.0;171.0;509.0;308.0;259.0;578.0;79.0;344.0;815.0;1821.0;1125.0;626.0;448.0
28;Castellón/Castelló;1414.0;3469.0;165.0;184.0;824.0;157.0;1290.0;2961.0;299.0;459.0;458.0;270705.0;;420.0;276.0;1442.0;111.0;726.0;110.0;497.0;1418.0;382.0;557.0;52.0;914.0;768.0;627.0;845.0;64.0;2387.0;;666.0;545.0;632.0;121.0;67.0;130.0;593.0;500.0;269.0;112.0;69.0;257.0;184.0;2234.0;5698.0;211.0;25524.0;120.0;154.0;1000.0;88.0
28;Ceuta;17.0;202.0;605.0;;193.0;106.0;561.0;158.0;63.0;17.0;84.0;42.0;;93.0;185.0;;706.0;20935.0;181.0;;34.0;1368.0;;342.0;74.0;474.0;160.0;;;584.0;33.0;791.0;9829.0;16.0;281.0;32.0;239.0;117.0;;53.0;77.0;27.0;1061.0;;21.0;;110.0;181.0;31.0;;55.0;37.0
28;Ciudad Real;7783.0;6676.0;1676.0;92.0;1281.0;851.0;977.0;914.0;543.0;492.0;1312.0;998.0;18.0;117988.0;658.0;3688.0;589.0;2498.0;1867.0;348.0;375.0;1793.0;1110.0;1084.0;275.0;2686.0;476.0;189.0;344.0;11670.0;;1490.0;5087.0;223.0;114.0;356.0;131.0;520.0;184.0;436.0;315.0;465.0;870.0;221.0;319.0;145.0;12989.0;4210.0;438.0;227.0;437.0;721.0
28;Coruña, A;62.0;1581.0;465.0;277.0;8312.0;401.0;2627.0;2778.0;1157.0;685.0;2111.0;231.0;;127.0;724397.0;652.0;646.0;2505.0;89.0;567.0;655.0;274.0;263.0;800.0;296.0;209.0;5773.0;38.0;26034.0;7516.0;;475.0;1110.0;411.0;12012.0;273.0;1016.0;83762.0;380.0;705.0;867.0;602.0;619.0;163.0;463.0;63.0;686.0;1441.0;1118.0;1505.0;528.0;322.0
28;Cuenca;838.0;2340.0;203.0;18.0;497.0;46.0;235.0;380.0;133.0;83.0;314.0;935.0;40.0;644.0;131.0;49150.0;166.0;250.0;36.0;74.0;123.0;233.0;951.0;279.0;162.0;221.0;85.0;;45.0;3412.0;;360.0;308.0;54.0;21.0;51.0;51.0;317.0;65.0;160.0;69.0;303.0;113.0;217.0;83.0;176.0;1100.0;3809.0;132.0;45.0;128.0;77.0
28;Cáceres;152.0;801.0;300.0;101.0;1547.0;11044.0;636.0;417.0;351.0;271.0;1708.0;76.0;59.0;196.0;618.0;220.0;92336.0;4982.0;350.0;324.0;137.0;586.0;189.0;5662.0;185.0;143.0;676.0;36.0;225.0;4265.0;;343.0;1629.0;279.0;270.0;192.0;223.0;1441.0;84.0;3706.0;205.0;233.0;1805.0;44.0;151.0;202.0;1717.0;651.0;577.0;685.0;258.0;1646.0
28;Cádiz;134.0;1573.0;3563.0;401.0;2433.0;3297.0;3480.0;3201.0;780.0;728.0;2115.0;289.0;3146.0;1133.0;2066.0;205.0;2389.0;555331.0;3366.0;714.0;656.0;4816.0;456.0;16313.0;414.0;2482.0;1025.0;53.0;390.0;13127.0;43.0;1339.0;39489.0;577.0;134.0;429.0;1281.0;2249.0;201.0;1387.0;592.0;294.0;32909.0;318.0;647.0;29.0;1544.0;1697.0;747.0;602.0;867.0;231.0
